X,CH1,Start,Increment,
Sequence,Volt,-4.199998e-02,5.000000e-06
0,4.92e+00,
1,4.92e+00,
2,4.92e+00,
3,4.92e+00,
4,4.92e+00,
5,4.92e+00,
6,4.92e+00,
7,4.92e+00,
8,4.92e+00,
9,4.92e+00,
10,4.92e+00,
11,4.92e+00,
12,4.92e+00,
13,4.92e+00,
14,4.92e+00,
15,4.92e+00,
16,4.92e+00,
17,4.92e+00,
18,4.96e+00,
19,4.88e+00,
20,4.92e+00,
21,4.92e+00,
22,4.96e+00,
23,4.92e+00,
24,4.92e+00,
25,4.92e+00,
26,4.92e+00,
27,4.92e+00,
28,4.96e+00,
29,4.88e+00,
30,4.92e+00,
31,4.92e+00,
32,4.92e+00,
33,4.92e+00,
34,4.92e+00,
35,4.92e+00,
36,4.92e+00,
37,4.92e+00,
38,4.92e+00,
39,4.92e+00,
40,4.92e+00,
41,4.92e+00,
42,4.92e+00,
43,4.92e+00,
44,4.92e+00,
45,4.92e+00,
46,4.92e+00,
47,4.92e+00,
48,4.92e+00,
49,4.92e+00,
50,4.92e+00,
51,4.92e+00,
52,4.92e+00,
53,4.92e+00,
54,4.92e+00,
55,4.92e+00,
56,4.92e+00,
57,4.92e+00,
58,4.92e+00,
59,4.92e+00,
60,4.92e+00,
61,4.92e+00,
62,4.92e+00,
63,4.80e+00,
64,4.96e+00,
65,4.96e+00,
66,4.88e+00,
67,4.92e+00,
68,4.92e+00,
69,4.92e+00,
70,4.92e+00,
71,4.92e+00,
72,4.92e+00,
73,4.92e+00,
74,4.88e+00,
75,4.88e+00,
76,4.96e+00,
77,4.92e+00,
78,4.92e+00,
79,4.92e+00,
80,4.96e+00,
81,4.92e+00,
82,4.92e+00,
83,4.92e+00,
84,4.92e+00,
85,4.92e+00,
86,4.92e+00,
87,4.92e+00,
88,4.92e+00,
89,4.92e+00,
90,4.92e+00,
91,4.88e+00,
92,4.92e+00,
93,4.92e+00,
94,4.92e+00,
95,4.92e+00,
96,4.96e+00,
97,4.96e+00,
98,4.92e+00,
99,4.92e+00,
100,4.92e+00,
101,4.92e+00,
102,4.92e+00,
103,4.92e+00,
104,4.92e+00,
105,4.92e+00,
106,4.92e+00,
107,4.92e+00,
108,4.96e+00,
109,4.92e+00,
110,4.96e+00,
111,4.96e+00,
112,4.96e+00,
113,4.96e+00,
114,4.92e+00,
115,4.92e+00,
116,4.80e+00,
117,4.96e+00,
118,4.92e+00,
119,4.92e+00,
120,4.92e+00,
121,4.84e+00,
122,4.92e+00,
123,4.92e+00,
124,4.92e+00,
125,4.92e+00,
126,4.92e+00,
127,4.92e+00,
128,4.92e+00,
129,4.92e+00,
130,4.92e+00,
131,4.92e+00,
132,4.96e+00,
133,4.92e+00,
134,4.92e+00,
135,4.92e+00,
136,4.92e+00,
137,4.92e+00,
138,4.92e+00,
139,4.92e+00,
140,4.96e+00,
141,4.92e+00,
142,4.92e+00,
143,4.92e+00,
144,4.92e+00,
145,4.92e+00,
146,4.92e+00,
147,4.92e+00,
148,4.92e+00,
149,4.92e+00,
150,4.92e+00,
151,4.92e+00,
152,4.76e+00,
153,4.92e+00,
154,4.92e+00,
155,4.92e+00,
156,4.92e+00,
157,5.00e+00,
158,4.96e+00,
159,4.96e+00,
160,4.96e+00,
161,4.92e+00,
162,4.96e+00,
163,4.92e+00,
164,4.96e+00,
165,4.92e+00,
166,4.92e+00,
167,4.92e+00,
168,4.92e+00,
169,4.92e+00,
170,4.92e+00,
171,4.92e+00,
172,4.92e+00,
173,4.92e+00,
174,4.96e+00,
175,4.92e+00,
176,4.92e+00,
177,4.92e+00,
178,4.88e+00,
179,4.92e+00,
180,4.96e+00,
181,4.92e+00,
182,4.92e+00,
183,4.92e+00,
184,4.92e+00,
185,4.92e+00,
186,4.92e+00,
187,4.92e+00,
188,4.92e+00,
189,4.92e+00,
190,4.92e+00,
191,4.92e+00,
192,4.92e+00,
193,4.92e+00,
194,4.96e+00,
195,4.92e+00,
196,4.92e+00,
197,4.92e+00,
198,4.96e+00,
199,4.92e+00,
200,4.92e+00,
201,4.92e+00,
202,4.92e+00,
203,4.72e+00,
204,4.92e+00,
205,4.96e+00,
206,4.96e+00,
207,4.96e+00,
208,4.92e+00,
209,4.92e+00,
210,4.96e+00,
211,4.96e+00,
212,4.92e+00,
213,4.92e+00,
214,4.88e+00,
215,4.92e+00,
216,4.92e+00,
217,4.92e+00,
218,4.92e+00,
219,4.88e+00,
220,4.92e+00,
221,4.92e+00,
222,4.92e+00,
223,4.92e+00,
224,4.92e+00,
225,4.92e+00,
226,4.92e+00,
227,4.92e+00,
228,4.92e+00,
229,4.92e+00,
230,4.92e+00,
231,4.92e+00,
232,4.92e+00,
233,4.96e+00,
234,4.92e+00,
235,4.92e+00,
236,4.92e+00,
237,4.92e+00,
238,4.92e+00,
239,4.92e+00,
240,4.92e+00,
241,4.84e+00,
242,4.92e+00,
243,4.92e+00,
244,4.92e+00,
245,4.92e+00,
246,4.92e+00,
247,4.92e+00,
248,4.92e+00,
249,4.68e+00,
250,4.92e+00,
251,4.92e+00,
252,4.96e+00,
253,4.96e+00,
254,1.60e-01,
255,1.20e-01,
256,1.20e-01,
257,1.60e-01,
258,1.60e-01,
259,1.20e-01,
260,1.60e-01,
261,1.20e-01,
262,1.20e-01,
263,1.20e-01,
264,1.20e-01,
265,1.20e-01,
266,1.60e-01,
267,1.20e-01,
268,1.20e-01,
269,1.20e-01,
270,1.20e-01,
271,1.20e-01,
272,1.20e-01,
273,1.20e-01,
274,1.20e-01,
275,4.64e+00,
276,4.92e+00,
277,4.92e+00,
278,4.92e+00,
279,4.92e+00,
280,4.92e+00,
281,4.92e+00,
282,4.92e+00,
283,4.92e+00,
284,4.92e+00,
285,4.96e+00,
286,4.92e+00,
287,4.92e+00,
288,4.92e+00,
289,4.92e+00,
290,4.92e+00,
291,4.92e+00,
292,4.92e+00,
293,4.92e+00,
294,4.92e+00,
295,4.92e+00,
296,1.20e-01,
297,1.20e-01,
298,1.20e-01,
299,1.20e-01,
300,1.20e-01,
301,1.20e-01,
302,1.20e-01,
303,8.00e-02,
304,1.20e-01,
305,1.20e-01,
306,1.20e-01,
307,1.60e-01,
308,1.60e-01,
309,1.60e-01,
310,1.20e-01,
311,1.20e-01,
312,1.20e-01,
313,1.20e-01,
314,1.20e-01,
315,1.20e-01,
316,1.64e+00,
317,4.84e+00,
318,4.92e+00,
319,4.92e+00,
320,4.92e+00,
321,4.92e+00,
322,4.92e+00,
323,4.92e+00,
324,4.92e+00,
325,4.92e+00,
326,4.88e+00,
327,4.92e+00,
328,4.96e+00,
329,4.96e+00,
330,4.92e+00,
331,4.96e+00,
332,4.92e+00,
333,4.92e+00,
334,4.96e+00,
335,4.92e+00,
336,4.92e+00,
337,8.00e-02,
338,4.00e-02,
339,1.20e-01,
340,1.20e-01,
341,1.20e-01,
342,1.20e-01,
343,1.20e-01,
344,1.20e-01,
345,1.20e-01,
346,1.60e-01,
347,1.60e-01,
348,1.20e-01,
349,1.20e-01,
350,1.20e-01,
351,1.60e-01,
352,8.00e-02,
353,1.20e-01,
354,1.20e-01,
355,1.20e-01,
356,1.60e-01,
357,1.20e-01,
358,4.04e+00,
359,4.92e+00,
360,4.92e+00,
361,4.92e+00,
362,4.92e+00,
363,4.92e+00,
364,4.96e+00,
365,4.92e+00,
366,4.96e+00,
367,4.92e+00,
368,4.96e+00,
369,4.96e+00,
370,4.92e+00,
371,4.92e+00,
372,5.04e+00,
373,4.92e+00,
374,4.96e+00,
375,4.92e+00,
376,4.92e+00,
377,4.96e+00,
378,4.96e+00,
379,1.20e-01,
380,1.20e-01,
381,1.20e-01,
382,1.20e-01,
383,1.20e-01,
384,1.20e-01,
385,1.20e-01,
386,1.20e-01,
387,1.20e-01,
388,1.60e-01,
389,1.60e-01,
390,1.20e-01,
391,1.20e-01,
392,1.60e-01,
393,1.60e-01,
394,1.20e-01,
395,1.20e-01,
396,1.20e-01,
397,1.20e-01,
398,1.20e-01,
399,1.20e-01,
400,4.68e+00,
401,4.92e+00,
402,4.96e+00,
403,4.96e+00,
404,4.88e+00,
405,4.92e+00,
406,4.92e+00,
